chapter	chapter_text	block	block_text	group	group_text	code	code_text	position
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V96	Accident to nonpowered aircraft causing injury to occupant	V969	Unspecified nonpowered-aircraft accident injuring occupant	T
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V97	Other specified air transport accidents	V97	Other specified air transport accidents	N
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V97	Other specified air transport accidents	V970	Occupant of aircraft injured in other specified air transport accidents	T
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V97	Other specified air transport accidents	V971	Person injured while boarding or alighting from aircraft	T
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V97	Other specified air transport accidents	V972	Parachutist injured in air transport accident	T
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V97	Other specified air transport accidents	V973	Person on ground injured in air transport accident	T
20.0	External causes of morbidity and mortality	V95_V97	Air and space transport accidents	V97	Other specified air transport accidents	V978	Other air transport accidents, not elsewhere classified	T
20.0	External causes of morbidity and mortality	V98_V99	Other and unspecified transport accidents	V98	Other specified transport accidents	V98	Other specified transport accidents	T
20.0	External causes of morbidity and mortality	V98_V99	Other and unspecified transport accidents	V99	Unspecified transport accident	V99	Unspecified transport accident	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W00	Fall on same level involving ice and snow	W00	Fall on same level involving ice and snow	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W01	Fall on same level from slipping, tripping and stumbling	W01	Fall on same level from slipping, tripping and stumbling	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W02	Fall involving ice-skates, skis, roller-skates or skateboards	W02	Fall involving ice-skates, skis, roller-skates or skateboards	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W03	Other fall on same level due to collision with, or pushing by, another person	W03	Other fall on same level due to collision with, or pushing by, another person	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W04	Fall while being carried or supported by other persons	W04	Fall while being carried or supported by other persons	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W05	Fall involving wheelchair	W05	Fall involving wheelchair	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W06	Fall involving bed	W06	Fall involving bed	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W07	Fall involving chair	W07	Fall involving chair	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W08	Fall involving other furniture	W08	Fall involving other furniture	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W09	Fall involving playground equipment	W09	Fall involving playground equipment	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W10	Fall on and from stairs and steps	W10	Fall on and from stairs and steps	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W11	Fall on and from ladder	W11	Fall on and from ladder	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W12	Fall on and from scaffolding	W12	Fall on and from scaffolding	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W13	Fall from, out of or through building or structure	W13	Fall from, out of or through building or structure	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W14	Fall from tree	W14	Fall from tree	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W15	Fall from cliff	W15	Fall from cliff	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W16	Diving or jumping into water causing injury other than drowning or submersion	W16	Diving or jumping into water causing injury other than drowning or submersion	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W17	Other fall from one level to another	W17	Other fall from one level to another	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W18	Other fall on same level	W18	Other fall on same level	T
20.0	External causes of morbidity and mortality	W00_W19	Falls	W19	Unspecified fall	W19	Unspecified fall	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W20	Struck by thrown, projected or falling object	W20	Struck by thrown, projected or falling object	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W21	Striking against or struck by sports equipment	W21	Striking against or struck by sports equipment	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W22	Striking against or struck by other objects	W22	Striking against or struck by other objects	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W23	Caught, crushed, jammed or pinched in or between objects	W23	Caught, crushed, jammed or pinched in or between objects	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W24	Contact with lifting and transmission devices, not elsewhere classified	W24	Contact with lifting and transmission devices, not elsewhere classified	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W25	Contact with sharp glass	W25	Contact with sharp glass	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W26	Contact with knife, sword or dagger	W26	Contact with knife, sword or dagger	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W27	Contact with nonpowered hand tool	W27	Contact with nonpowered hand tool	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W28	Contact with powered lawnmower	W28	Contact with powered lawnmower	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W29	Contact with other powered hand tools and household machinery	W29	Contact with other powered hand tools and household machinery	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W30	Contact with agricultural machinery	W30	Contact with agricultural machinery	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W31	Contact with other and unspecified machinery	W31	Contact with other and unspecified machinery	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W32	Handgun discharge	W32	Handgun discharge	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W33	Rifle, shotgun and larger firearm discharge	W33	Rifle, shotgun and larger firearm discharge	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W34	Discharge from other and unspecified firearms	W34	Discharge from other and unspecified firearms	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W35	Explosion and rupture of boiler	W35	Explosion and rupture of boiler	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W36	Explosion and rupture of gas cylinder	W36	Explosion and rupture of gas cylinder	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W37	Explosion and rupture of pressurized tyre, pipe or hose	W37	Explosion and rupture of pressurized tyre, pipe or hose	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W38	Explosion and rupture of other specified pressurized devices	W38	Explosion and rupture of other specified pressurized devices	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W39	Discharge of firework	W39	Discharge of firework	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W40	Explosion of other materials	W40	Explosion of other materials	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W41	Exposure to high-pressure jet	W41	Exposure to high-pressure jet	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W42	Exposure to noise	W42	Exposure to noise	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W43	Exposure to vibration	W43	Exposure to vibration	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W44	Foreign body entering into or through eye or natural orifice	W44	Foreign body entering into or through eye or natural orifice	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W45	Foreign body or object entering through skin	W45	Foreign body or object entering through skin	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W46	Contact with hypodermic needle	W46	Contact with hypodermic needle	T
20.0	External causes of morbidity and mortality	W20_W49	Exposure to inanimate mechanical forces	W49	Exposure to other and unspecified inanimate mechanical forces	W49	Exposure to other and unspecified inanimate mechanical forces	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W50	Hit, struck, kicked, twisted, bitten or scratched by another person	W50	Hit, struck, kicked, twisted, bitten or scratched by another person	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W51	Striking against or bumped into by another person	W51	Striking against or bumped into by another person	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W52	Crushed, pushed or stepped on by crowd or human stampede	W52	Crushed, pushed or stepped on by crowd or human stampede	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W53	Bitten by rat	W53	Bitten by rat	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W54	Bitten or struck by dog	W54	Bitten or struck by dog	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W55	Bitten or struck by other mammals	W55	Bitten or struck by other mammals	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W56	Contact with marine animal	W56	Contact with marine animal	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W57	Bitten or stung by nonvenomous insect and other nonvenomous arthropods	W57	Bitten or stung by nonvenomous insect and other nonvenomous arthropods	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W58	Bitten or struck by crocodile or alligator	W58	Bitten or struck by crocodile or alligator	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W59	Bitten or crushed by other reptiles	W59	Bitten or crushed by other reptiles	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W60	Contact with plant thorns and spines and sharp leaves	W60	Contact with plant thorns and spines and sharp leaves	T
20.0	External causes of morbidity and mortality	W50_W64	Exposure to animate mechanical forces	W64	Exposure to other and unspecified animate mechanical forces	W64	Exposure to other and unspecified animate mechanical forces	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W65	Drowning and submersion while in bath-tub	W65	Drowning and submersion while in bath-tub	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W66	Drowning and submersion following fall into bath-tub	W66	Drowning and submersion following fall into bath-tub	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W67	Drowning and submersion while in swimming-pool	W67	Drowning and submersion while in swimming-pool	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W68	Drowning and submersion following fall into swimming-pool	W68	Drowning and submersion following fall into swimming-pool	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W69	Drowning and submersion while in natural water	W69	Drowning and submersion while in natural water	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W70	Drowning and submersion following fall into natural water	W70	Drowning and submersion following fall into natural water	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W73	Other specified drowning and submersion	W73	Other specified drowning and submersion	T
20.0	External causes of morbidity and mortality	W65_W74	Accidental drowning and submersion	W74	Unspecified drowning and submersion	W74	Unspecified drowning and submersion	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W75	Accidental suffocation and strangulation in bed	W75	Accidental suffocation and strangulation in bed	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W76	Other accidental hanging and strangulation	W76	Other accidental hanging and strangulation	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W77	Threat to breathing due to cave-in, falling earth and other substances	W77	Threat to breathing due to cave-in, falling earth and other substances	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W78	Inhalation of gastric contents	W78	Inhalation of gastric contents	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W79	Inhalation and ingestion of food causing obstruction of respiratory tract	W79	Inhalation and ingestion of food causing obstruction of respiratory tract	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W80	Inhalation and ingestion of other objects causing obstruction of respiratory tract	W80	Inhalation and ingestion of other objects causing obstruction of respiratory tract	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W81	Confined to or trapped in a low-oxygen environment	W81	Confined to or trapped in a low-oxygen environment	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W83	Other specified threats to breathing	W83	Other specified threats to breathing	T
20.0	External causes of morbidity and mortality	W75_W84	Other accidental threats to breathing	W84	Unspecified threat to breathing	W84	Unspecified threat to breathing	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W85	Exposure to electric transmission lines	W85	Exposure to electric transmission lines	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W86	Exposure to other specified electric current	W86	Exposure to other specified electric current	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W87	Exposure to unspecified electric current	W87	Exposure to unspecified electric current	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W88	Exposure to ionizing radiation	W88	Exposure to ionizing radiation	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W89	Exposure to man-made visible and ultraviolet light	W89	Exposure to man-made visible and ultraviolet light	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W90	Exposure to other nonionizing radiation	W90	Exposure to other nonionizing radiation	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W91	Exposure to unspecified type of radiation	W91	Exposure to unspecified type of radiation	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W92	Exposure to excessive heat of man-made origin	W92	Exposure to excessive heat of man-made origin	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W93	Exposure to excessive cold of man-made origin	W93	Exposure to excessive cold of man-made origin	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W94	Exposure to high and low air pressure and changes in air pressure	W94	Exposure to high and low air pressure and changes in air pressure	T
20.0	External causes of morbidity and mortality	W85_W99	Exposure to electric current, radiation and extreme ambient air temperature and pressure	W99	Exposure to other and unspecified man-made environmental factors	W99	Exposure to other and unspecified man-made environmental factors	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X00	Exposure to uncontrolled fire in building or structure	X00	Exposure to uncontrolled fire in building or structure	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X01	Exposure to uncontrolled fire, not in building or structure	X01	Exposure to uncontrolled fire, not in building or structure	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X02	Exposure to controlled fire in building or structure	X02	Exposure to controlled fire in building or structure	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X03	Exposure to controlled fire, not in building or structure	X03	Exposure to controlled fire, not in building or structure	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X04	Exposure to ignition of highly flammable material	X04	Exposure to ignition of highly flammable material	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X05	Exposure to ignition or melting of nightwear	X05	Exposure to ignition or melting of nightwear	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X06	Exposure to ignition or melting of other clothing and apparel	X06	Exposure to ignition or melting of other clothing and apparel	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X08	Exposure to other specified smoke, fire and flames	X08	Exposure to other specified smoke, fire and flames	T
20.0	External causes of morbidity and mortality	X00_X09	Exposure to smoke, fire and flames	X09	Exposure to unspecified smoke, fire and flames	X09	Exposure to unspecified smoke, fire and flames	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X10	Contact with hot drinks, food, fats and cooking oils	X10	Contact with hot drinks, food, fats and cooking oils	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X11	Contact with hot tap-water	X11	Contact with hot tap-water	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X12	Contact with other hot fluids	X12	Contact with other hot fluids	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X13	Contact with steam and hot vapours	X13	Contact with steam and hot vapours	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X14	Contact with hot air and gases	X14	Contact with hot air and gases	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X15	Contact with hot household appliances	X15	Contact with hot household appliances	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X16	Contact with hot heating appliances, radiators and pipes	X16	Contact with hot heating appliances, radiators and pipes	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X17	Contact with hot engines, machinery and tools	X17	Contact with hot engines, machinery and tools	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X18	Contact with other hot metals	X18	Contact with other hot metals	T
20.0	External causes of morbidity and mortality	X10_X19	Contact with heat and hot substances	X19	Contact with other and unspecified heat and hot substances	X19	Contact with other and unspecified heat and hot substances	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X20	Contact with venomous snakes and lizards	X20	Contact with venomous snakes and lizards	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X21	Contact with venomous spiders	X21	Contact with venomous spiders	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X22	Contact with scorpions	X22	Contact with scorpions	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X23	Contact with hornets, wasps and bees	X23	Contact with hornets, wasps and bees	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X24	Contact with centipedes and venomous millipedes (tropical)	X24	Contact with centipedes and venomous millipedes (tropical)	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X25	Contact with other venomous arthropods	X25	Contact with other venomous arthropods	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X26	Contact with venomous marine animals and plants	X26	Contact with venomous marine animals and plants	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X27	Contact with other specified venomous animals	X27	Contact with other specified venomous animals	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X28	Contact with other specified venomous plants	X28	Contact with other specified venomous plants	T
20.0	External causes of morbidity and mortality	X20_X29	Contact with venomous animals and plants	X29	Contact with unspecified venomous animal or plant	X29	Contact with unspecified venomous animal or plant	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X30	Exposure to excessive natural heat	X30	Exposure to excessive natural heat	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X31	Exposure to excessive natural cold	X31	Exposure to excessive natural cold	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X32	Exposure to sunlight	X32	Exposure to sunlight	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X33	Victim of lightning	X33	Victim of lightning	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X34	Victim of earthquake	X34	Victim of earthquake	N
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X34	Victim of earthquake	X340	Victim of cataclysmic earth movements caused by earthquake	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X34	Victim of earthquake	X341	Victim of tsunami	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X34	Victim of earthquake	X348	Victim of other specified effects of earthquake	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X34	Victim of earthquake	X349	Victim of unspecified effect of earthquake	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X35	Victim of volcanic eruption	X35	Victim of volcanic eruption	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X36	Victim of avalanche, landslide and other earth movements	X36	Victim of avalanche, landslide and other earth movements	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X37	Victim of cataclysmic storm	X37	Victim of cataclysmic storm	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X38	Victim of flood	X38	Victim of flood	T
20.0	External causes of morbidity and mortality	X30_X39	Exposure to forces of nature	X39	Exposure to other and unspecified forces of nature	X39	Exposure to other and unspecified forces of nature	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X40	Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics	X40	Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X41	Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified	X41	Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X42	Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified	X42	Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X43	Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system	X43	Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X44	Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances	X44	Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X45	Accidental poisoning by and exposure to alcohol	X45	Accidental poisoning by and exposure to alcohol	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X46	Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours	X46	Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X47	Accidental poisoning by and exposure to other gases and vapours	X47	Accidental poisoning by and exposure to other gases and vapours	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X48	Accidental poisoning by and exposure to pesticides	X48	Accidental poisoning by and exposure to pesticides	T
20.0	External causes of morbidity and mortality	X40_X49	Accidental poisoning by and exposure to noxious substances	X49	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances	X49	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances	T
20.0	External causes of morbidity and mortality	X50_X57	Overexertion, travel and privation	X50	Overexertion and strenuous or repetitive movements	X50	Overexertion and strenuous or repetitive movements	T
20.0	External causes of morbidity and mortality	X50_X57	Overexertion, travel and privation	X51	Travel and motion	X51	Travel and motion	T
20.0	External causes of morbidity and mortality	X50_X57	Overexertion, travel and privation	X52	Prolonged stay in weightless environment	X52	Prolonged stay in weightless environment	T
20.0	External causes of morbidity and mortality	X50_X57	Overexertion, travel and privation	X53	Lack of food	X53	Lack of food	T
20.0	External causes of morbidity and mortality	X50_X57	Overexertion, travel and privation	X54	Lack of water	X54	Lack of water	T
20.0	External causes of morbidity and mortality	X50_X57	Overexertion, travel and privation	X57	Unspecified privation	X57	Unspecified privation	T
20.0	External causes of morbidity and mortality	X58_X59	Accidental exposure to other and unspecified factors	X58	Exposure to other specified factors	X58	Exposure to other specified factors	T
20.0	External causes of morbidity and mortality	X58_X59	Accidental exposure to other and unspecified factors	X59	Exposure to unspecified factor	X59	Exposure to unspecified factor	N
20.0	External causes of morbidity and mortality	X58_X59	Accidental exposure to other and unspecified factors	X59	Exposure to unspecified factor	X590	Exposure to unspecified factor causing fracture	T
20.0	External causes of morbidity and mortality	X58_X59	Accidental exposure to other and unspecified factors	X59	Exposure to unspecified factor	X599	Exposure to unspecified factor causing other and unspecified injury	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X60	Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics	X60	Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X61	Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified	X61	Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X62	Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified	X62	Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X63	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	X63	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X64	Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances	X64	Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X65	Intentional self-poisoning by and exposure to alcohol	X65	Intentional self-poisoning by and exposure to alcohol	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X66	Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours	X66	Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X67	Intentional self-poisoning by and exposure to other gases and vapours	X67	Intentional self-poisoning by and exposure to other gases and vapours	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X68	Intentional self-poisoning by and exposure to pesticides	X68	Intentional self-poisoning by and exposure to pesticides	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X69	Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances	X69	Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X70	Intentional self-harm by hanging, strangulation and suffocation	X70	Intentional self-harm by hanging, strangulation and suffocation	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X71	Intentional self-harm by drowning and submersion	X71	Intentional self-harm by drowning and submersion	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X72	Intentional self-harm by handgun discharge	X72	Intentional self-harm by handgun discharge	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X73	Intentional self-harm by rifle, shotgun and larger firearm discharge	X73	Intentional self-harm by rifle, shotgun and larger firearm discharge	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X74	Intentional self-harm by other and unspecified firearm discharge	X74	Intentional self-harm by other and unspecified firearm discharge	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X75	Intentional self-harm by explosive material	X75	Intentional self-harm by explosive material	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X76	Intentional self-harm by smoke, fire and flames	X76	Intentional self-harm by smoke, fire and flames	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X77	Intentional self-harm by steam, hot vapours and hot objects	X77	Intentional self-harm by steam, hot vapours and hot objects	T
